event_id,asset_id,title,event_type_id,start_date,end_date,event_status,description,performed_by,created_at,cost
9532f512-ce32-492c-810b-261562,SYS-4A549A15-F-E2848-A-8D8DF,COM-FE45C4 Repair,3,2020-07-31 00:00:00,2020-08-02 00:00:00,in_progress,Repair for COM-FE45C4,Contractor,2025-04-16 12:49:42,
5eebe8d8-75c1-4267-ac6a-6566a9,SYS-4A549A15-F-E2848-A-8D8DF,COM-FE45C4 Maintenance,1,2021-07-31 00:00:00,2021-08-02 00:00:00,scheduled,Maintenance for COM-FE45C4,Contractor,2025-04-16 12:49:42,
a855bbbc-85a1-46b4-8bc6-3ba55a,SYS-4A549A15-F-E2848-A-8D8DF,COM-FE45C4 Inspection,2,2022-07-31 00:00:00,2022-08-02 00:00:00,scheduled,Inspection for COM-FE45C4,Vendor,2025-04-16 12:49:42,
7ed1cd11-89c7-4a4d-95e4-8861b6,SYS-4A549A15-F-E2848-A-8D8DF,COM-FE45C4 Inspection,2,2023-07-31 00:00:00,2023-08-02 00:00:00,completed,Inspection for COM-FE45C4,Internal Team,2025-04-16 12:49:42,1789.89
2d6d66ed-7a42-4efb-b66d-10b4c6,SYS-4A549A15-F-E2848-A-8D8DF,COM-FE45C4 Alteration,4,2024-07-30 00:00:00,2024-08-01 00:00:00,completed,Alteration for COM-FE45C4,Internal Team,2025-04-16 12:49:42,4602.03
901305f0-f2ef-4951-9f76-49ccf1,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Commissioning,1,2017-05-29 00:00:00,2017-05-30 00:00:00,completed,Initial commissioning and calibration of COM-C63CE8,Internal Team,2025-04-16 12:49:42,2431.87
96e154b5-2acb-456b-8282-7291ea,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Repair,3,2017-11-25 00:00:00,2017-11-27 00:00:00,scheduled,Repair for COM-C63CE8,Internal Team,2025-04-16 12:49:42,
f7ee2287-1176-49c9-9c98-253f0f,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Alteration,4,2018-01-24 00:00:00,2018-01-26 00:00:00,scheduled,Alteration for COM-C63CE8,Vendor,2025-04-16 12:49:42,
420cc515-3574-4cb4-aba6-db4ba0,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Inspection,2,2019-01-24 00:00:00,2019-01-25 00:00:00,completed,Inspection for COM-C63CE8,Contractor,2025-04-16 12:49:42,2764.43
2750850a-bc9e-4a1e-a0b1-ddf9e7,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Inspection,2,2019-04-24 00:00:00,2019-04-25 00:00:00,in_progress,Inspection for COM-C63CE8,Internal Team,2025-04-16 12:49:42,
26ea2ed6-6b70-4eb8-811e-757919,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Alteration,4,2019-05-24 00:00:00,2019-05-25 00:00:00,in_progress,Alteration for COM-C63CE8,Vendor,2025-04-16 12:49:42,
7b20e502-5519-41cd-b7b3-05ef16,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Maintenance,1,2019-11-20 00:00:00,2019-11-23 00:00:00,scheduled,Maintenance for COM-C63CE8,Contractor,2025-04-16 12:49:42,
42fe8e32-9c93-48ac-ba8c-d2ccae,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Maintenance,1,2020-01-19 00:00:00,2020-01-22 00:00:00,scheduled,Maintenance for COM-C63CE8,Vendor,2025-04-16 12:49:42,
6c937177-f58f-4187-8616-5fc521,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Maintenance,1,2020-07-17 00:00:00,2020-07-18 00:00:00,scheduled,Maintenance for COM-C63CE8,Vendor,2025-04-16 12:49:42,
3b9b3848-b238-4cd5-82a0-bf96c5,SYS-4A549A15-F-E2848-A-E1A29,COM-C63CE8 Maintenance,1,2020-10-15 00:00:00,2020-10-18 00:00:00,scheduled,Maintenance for COM-C63CE8,Contractor,2025-04-16 12:49:42,
6215a760-bd8d-40eb-aab6-053759,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Commissioning,1,2017-01-23 00:00:00,2017-01-24 00:00:00,completed,Initial commissioning and calibration of COM-D830EB,Vendor,2025-04-16 12:49:42,2743.52
085b90f9-2ce9-42ca-aaba-61e6c9,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Inspection,2,2017-03-24 00:00:00,2017-03-26 00:00:00,scheduled,Inspection for COM-D830EB,Contractor,2025-04-16 12:49:42,
97cafa55-1fb2-4073-ac7d-e70368,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Maintenance,1,2018-03-24 00:00:00,2018-03-27 00:00:00,in_progress,Maintenance for COM-D830EB,Internal Team,2025-04-16 12:49:42,
2a605982-0d68-4fb3-a3c0-baeba3,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Alteration,4,2018-09-20 00:00:00,2018-09-21 00:00:00,scheduled,Alteration for COM-D830EB,Contractor,2025-04-16 12:49:42,
df10ba03-b382-4e9e-b4a0-3cc21b,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Repair,3,2018-11-19 00:00:00,2018-11-20 00:00:00,completed,Repair for COM-D830EB,Contractor,2025-04-16 12:49:42,4933.03
3ff74d4a-2fbd-44e4-a144-8c8c0d,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Inspection,2,2018-12-19 00:00:00,2018-12-22 00:00:00,scheduled,Inspection for COM-D830EB,Internal Team,2025-04-16 12:49:42,
4dffdd03-5bfe-4896-a65f-1a538e,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Maintenance,1,2019-03-19 00:00:00,2019-03-20 00:00:00,in_progress,Maintenance for COM-D830EB,Vendor,2025-04-16 12:49:42,
4dc1f30b-4b7f-4b94-a3ef-ecef54,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Alteration,4,2019-09-15 00:00:00,2019-09-16 00:00:00,completed,Alteration for COM-D830EB,Internal Team,2025-04-16 12:49:42,2546.86
028ec6ce-762e-4366-ba60-b5562a,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Inspection,2,2019-11-14 00:00:00,2019-11-15 00:00:00,scheduled,Inspection for COM-D830EB,Internal Team,2025-04-16 12:49:42,
16d221f0-cfe4-4916-99a0-937756,SYS-4A549A15-F-E2848-A-5D521,COM-D830EB Inspection,2,2020-05-12 00:00:00,2020-05-14 00:00:00,in_progress,Inspection for COM-D830EB,Contractor,2025-04-16 12:49:42,
9c792cc5-9eba-4180-b914-b5d03f,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Commissioning,1,2017-09-14 00:00:00,2017-09-15 00:00:00,completed,Initial commissioning and calibration of FIX-55A733,Contractor,2025-04-16 12:49:42,1772.35
7acf8f92-ed65-4d7e-833b-06ab63,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Maintenance,1,2017-10-14 00:00:00,2017-10-17 00:00:00,in_progress,Maintenance for FIX-55A733,Contractor,2025-04-16 12:49:42,
87a3e4eb-f454-498d-bb99-ab1e83,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Maintenance,1,2018-04-12 00:00:00,2018-04-13 00:00:00,in_progress,Maintenance for FIX-55A733,Internal Team,2025-04-16 12:49:42,
350533af-dd6f-4598-9808-3ab463,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Alteration,4,2019-04-12 00:00:00,2019-04-14 00:00:00,completed,Alteration for FIX-55A733,Internal Team,2025-04-16 12:49:42,3757.31
4839b220-505a-4bb1-be9f-c54765,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Repair,3,2020-04-11 00:00:00,2020-04-12 00:00:00,in_progress,Repair for FIX-55A733,Internal Team,2025-04-16 12:49:42,
62d8f5e2-3c95-4fe8-b381-2dc359,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Inspection,2,2020-10-08 00:00:00,2020-10-11 00:00:00,scheduled,Inspection for FIX-55A733,Vendor,2025-04-16 12:49:42,
3bc71bee-1b65-4b85-98bd-e0a156,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Inspection,2,2021-01-06 00:00:00,2021-01-07 00:00:00,scheduled,Inspection for FIX-55A733,Vendor,2025-04-16 12:49:42,
2958db69-2d2d-42c3-8d7a-ab6595,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Inspection,2,2021-07-05 00:00:00,2021-07-07 00:00:00,in_progress,Inspection for FIX-55A733,Vendor,2025-04-16 12:49:42,
29398934-2477-4a8c-bb81-b616a9,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Alteration,4,2021-09-03 00:00:00,2021-09-04 00:00:00,scheduled,Alteration for FIX-55A733,Contractor,2025-04-16 12:49:42,
f33359f8-38c8-4923-8f0e-5b0de5,SYS-1D3407DB-F-13083-A-CAEFC,FIX-55A733 Maintenance,1,2022-03-02 00:00:00,2022-03-03 00:00:00,in_progress,Maintenance for FIX-55A733,Vendor,2025-04-16 12:49:42,
9581c2f3-deff-4631-8569-8be15a,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Commissioning,1,2017-02-02 00:00:00,2017-02-03 00:00:00,completed,Initial commissioning and calibration of FIX-3AE15E,Internal Team,2025-04-16 12:49:42,1893.04
98d11dc9-f33a-423f-b4dc-354784,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Maintenance,1,2017-04-03 00:00:00,2017-04-04 00:00:00,completed,Maintenance for FIX-3AE15E,Vendor,2025-04-16 12:49:42,3166.01
015eaece-6c24-4f2c-86d4-266519,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Maintenance,1,2017-07-02 00:00:00,2017-07-05 00:00:00,completed,Maintenance for FIX-3AE15E,Contractor,2025-04-16 12:49:42,3840.9
043a6ef3-591d-45d2-aa42-54dea5,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Alteration,4,2017-09-30 00:00:00,2017-10-02 00:00:00,scheduled,Alteration for FIX-3AE15E,Contractor,2025-04-16 12:49:42,
4ed76351-64d4-4bcd-8228-227d2e,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Inspection,2,2017-10-30 00:00:00,2017-11-02 00:00:00,completed,Inspection for FIX-3AE15E,Contractor,2025-04-16 12:49:42,2503.7
773aaf76-d868-4555-ad45-8662b6,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Repair,3,2017-11-29 00:00:00,2017-12-02 00:00:00,completed,Repair for FIX-3AE15E,Internal Team,2025-04-16 12:49:42,954.01
24588fdc-7fd2-45b6-819c-f97520,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Maintenance,1,2018-11-29 00:00:00,2018-11-30 00:00:00,scheduled,Maintenance for FIX-3AE15E,Vendor,2025-04-16 12:49:42,
47961bcf-c7a2-47c4-8c3b-ca0edb,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Repair,3,2019-02-27 00:00:00,2019-03-01 00:00:00,completed,Repair for FIX-3AE15E,Contractor,2025-04-16 12:49:42,4967.6
435c346c-1d16-4f9f-964f-9efaa0,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Repair,3,2019-03-29 00:00:00,2019-04-01 00:00:00,in_progress,Repair for FIX-3AE15E,Contractor,2025-04-16 12:49:42,
48fc9d12-2d7e-4e3f-91f8-dfdeb9,SYS-1D3407DB-F-13083-A-5FE30,FIX-3AE15E Alteration,4,2019-04-28 00:00:00,2019-04-30 00:00:00,in_progress,Alteration for FIX-3AE15E,Vendor,2025-04-16 12:49:42,
2c8c565b-155f-40e9-82ee-af006d,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Commissioning,1,2018-04-10 00:00:00,2018-04-11 00:00:00,completed,Initial commissioning and calibration of FIX-E7312C,Contractor,2025-04-16 12:49:42,4808.75
821fd92a-3017-4cd3-845f-f07a34,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Maintenance,1,2018-07-09 00:00:00,2018-07-11 00:00:00,in_progress,Maintenance for FIX-E7312C,Contractor,2025-04-16 12:49:42,
e030a2e6-4a4b-4c1b-a20a-1db326,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Alteration,4,2019-07-09 00:00:00,2019-07-11 00:00:00,completed,Alteration for FIX-E7312C,Vendor,2025-04-16 12:49:42,4347.45
0d6e5092-5126-49d9-b200-4ccee9,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Inspection,2,2019-08-08 00:00:00,2019-08-10 00:00:00,in_progress,Inspection for FIX-E7312C,Contractor,2025-04-16 12:49:42,
04d02412-dc89-4f77-a38b-7cf732,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Alteration,4,2020-08-07 00:00:00,2020-08-10 00:00:00,completed,Alteration for FIX-E7312C,Vendor,2025-04-16 12:49:42,3341.53
37126584-154a-464b-af0b-a912e4,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Repair,3,2021-08-07 00:00:00,2021-08-08 00:00:00,scheduled,Repair for FIX-E7312C,Vendor,2025-04-16 12:49:42,
2df29bb8-cc0a-4475-85d2-353504,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Maintenance,1,2021-10-06 00:00:00,2021-10-09 00:00:00,in_progress,Maintenance for FIX-E7312C,Vendor,2025-04-16 12:49:42,
52b2db98-2024-4ca9-aa14-f31862,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Maintenance,1,2022-10-06 00:00:00,2022-10-08 00:00:00,completed,Maintenance for FIX-E7312C,Vendor,2025-04-16 12:49:42,3196.75
5803f614-bdcb-4eef-a0b4-1baedb,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Maintenance,1,2023-04-04 00:00:00,2023-04-05 00:00:00,scheduled,Maintenance for FIX-E7312C,Vendor,2025-04-16 12:49:42,
03d3fac2-90cd-4d61-8a23-e77215,SYS-1D3407DB-F-13083-A-ED326,FIX-E7312C Repair,3,2024-04-03 00:00:00,2024-04-05 00:00:00,scheduled,Repair for FIX-E7312C,Vendor,2025-04-16 12:49:42,
caf69ede-2a04-4767-bd6e-4b5733,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Commissioning,1,2018-02-16 00:00:00,2018-02-17 00:00:00,completed,Initial commissioning and calibration of FIX-49031D,Contractor,2025-04-16 12:49:42,3165.82
23d8d430-3c48-472f-a350-cbf04a,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Inspection,2,2018-05-17 00:00:00,2018-05-19 00:00:00,completed,Inspection for FIX-49031D,Vendor,2025-04-16 12:49:42,2000.98
28cb2d08-8fcb-4a4d-b4c3-e2ca07,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Inspection,2,2018-07-16 00:00:00,2018-07-19 00:00:00,completed,Inspection for FIX-49031D,Contractor,2025-04-16 12:49:42,1274.53
3d9fa3a2-95e5-4b76-8358-a16137,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Alteration,4,2018-09-14 00:00:00,2018-09-15 00:00:00,scheduled,Alteration for FIX-49031D,Internal Team,2025-04-16 12:49:42,
82077fba-3ec2-46b3-8c78-f57c66,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Alteration,4,2019-03-13 00:00:00,2019-03-16 00:00:00,completed,Alteration for FIX-49031D,Internal Team,2025-04-16 12:49:42,3768.65
19c3ffc2-e741-472c-8f4e-eafc31,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Inspection,2,2019-04-12 00:00:00,2019-04-14 00:00:00,completed,Inspection for FIX-49031D,Internal Team,2025-04-16 12:49:42,2913.95
a1491259-771b-466d-ad34-3155e2,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Maintenance,1,2019-07-11 00:00:00,2019-07-12 00:00:00,in_progress,Maintenance for FIX-49031D,Internal Team,2025-04-16 12:49:42,
bdf7f992-52d1-4dcb-bb69-d1d1ff,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Maintenance,1,2019-09-09 00:00:00,2019-09-10 00:00:00,in_progress,Maintenance for FIX-49031D,Internal Team,2025-04-16 12:49:42,
2738ffcb-ecbd-465a-999e-bcaeb0,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Inspection,2,2020-03-07 00:00:00,2020-03-10 00:00:00,in_progress,Inspection for FIX-49031D,Internal Team,2025-04-16 12:49:42,
31594b1c-3151-4686-a36f-865a4b,SYS-1D3407DB-F-13083-A-726CA,FIX-49031D Maintenance,1,2020-06-05 00:00:00,2020-06-06 00:00:00,completed,Maintenance for FIX-49031D,Vendor,2025-04-16 12:49:42,2145.69
fd69b9ed-1bb6-49bf-a0e4-358f9c,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Commissioning,1,2018-03-01 00:00:00,2018-03-02 00:00:00,completed,Initial commissioning and calibration of FIX-06D6B0,Vendor,2025-04-16 12:49:42,4837.55
edffa841-a50f-410e-bbba-f4b9c3,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Inspection,2,2019-03-01 00:00:00,2019-03-04 00:00:00,in_progress,Inspection for FIX-06D6B0,Contractor,2025-04-16 12:49:42,
5631a6bf-a039-41e4-9a38-ece74b,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Repair,3,2020-02-29 00:00:00,2020-03-03 00:00:00,scheduled,Repair for FIX-06D6B0,Vendor,2025-04-16 12:49:42,
f4b1736d-9f44-4b9a-a114-d2edaa,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Repair,3,2020-05-29 00:00:00,2020-05-30 00:00:00,in_progress,Repair for FIX-06D6B0,Internal Team,2025-04-16 12:49:42,
64d39053-5ba0-4ce6-9c83-ebe686,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Alteration,4,2020-08-27 00:00:00,2020-08-28 00:00:00,completed,Alteration for FIX-06D6B0,Contractor,2025-04-16 12:49:42,2893.9
2ebf1d54-bfe5-420b-8e9b-d7b42c,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Maintenance,1,2020-09-26 00:00:00,2020-09-29 00:00:00,in_progress,Maintenance for FIX-06D6B0,Contractor,2025-04-16 12:49:42,
4552a123-858d-4a6c-9a4f-7b7e62,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Inspection,2,2020-12-25 00:00:00,2020-12-28 00:00:00,in_progress,Inspection for FIX-06D6B0,Internal Team,2025-04-16 12:49:42,
6832797c-1acf-4b60-838e-527a59,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Maintenance,1,2021-03-25 00:00:00,2021-03-27 00:00:00,in_progress,Maintenance for FIX-06D6B0,Internal Team,2025-04-16 12:49:42,
273d54a2-ce0e-4da8-98f8-e3f177,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Repair,3,2022-03-25 00:00:00,2022-03-26 00:00:00,scheduled,Repair for FIX-06D6B0,Vendor,2025-04-16 12:49:42,
52a5ad9b-daa1-419d-ab06-22e537,SYS-1D3407DB-F-13083-A-CDC33,FIX-06D6B0 Inspection,2,2022-09-21 00:00:00,2022-09-22 00:00:00,scheduled,Inspection for FIX-06D6B0,Contractor,2025-04-16 12:49:42,
7c4c7fe8-ba4f-4084-b930-f3f572,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Commissioning,1,2017-01-17 00:00:00,2017-01-18 00:00:00,completed,Initial commissioning and calibration of FIX-923AC8,Vendor,2025-04-16 12:49:42,1438.66
6bd61b80-3bbb-4063-b576-3d86d3,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Inspection,2,2017-04-17 00:00:00,2017-04-18 00:00:00,completed,Inspection for FIX-923AC8,Internal Team,2025-04-16 12:49:42,1332.37
0e3d82cf-2406-460d-837e-16cd4c,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Alteration,4,2018-04-17 00:00:00,2018-04-19 00:00:00,scheduled,Alteration for FIX-923AC8,Contractor,2025-04-16 12:49:42,
eb2cd09e-f9de-4077-b366-91d5ff,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Repair,3,2018-05-17 00:00:00,2018-05-19 00:00:00,scheduled,Repair for FIX-923AC8,Vendor,2025-04-16 12:49:42,
5b49f496-449c-4990-aa73-2bba6b,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Repair,3,2018-11-13 00:00:00,2018-11-15 00:00:00,scheduled,Repair for FIX-923AC8,Vendor,2025-04-16 12:49:42,
7122499b-4804-45f0-b99f-50eac0,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Repair,3,2019-05-12 00:00:00,2019-05-15 00:00:00,scheduled,Repair for FIX-923AC8,Internal Team,2025-04-16 12:49:42,
b6b8c8b9-64ec-49dd-9a1b-155093,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Maintenance,1,2020-05-11 00:00:00,2020-05-14 00:00:00,in_progress,Maintenance for FIX-923AC8,Vendor,2025-04-16 12:49:42,
ed4429dd-e9fe-4ee7-b63d-2d9582,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Inspection,2,2020-11-07 00:00:00,2020-11-10 00:00:00,scheduled,Inspection for FIX-923AC8,Contractor,2025-04-16 12:49:42,
58e61a95-7ec1-4127-b1f0-c185be,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Repair,3,2020-12-07 00:00:00,2020-12-09 00:00:00,in_progress,Repair for FIX-923AC8,Internal Team,2025-04-16 12:49:42,
7c0988f7-2a5b-453c-ac78-b30e29,SYS-1D3407DB-F-13083-A-2C332,FIX-923AC8 Maintenance,1,2021-02-05 00:00:00,2021-02-07 00:00:00,in_progress,Maintenance for FIX-923AC8,Contractor,2025-04-16 12:49:42,
d62839c1-8236-44a3-812c-d08098,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Commissioning,1,2017-03-29 00:00:00,2017-03-30 00:00:00,completed,Initial commissioning and calibration of FIX-89E03E,Internal Team,2025-04-16 12:49:42,1318.44
86968524-a407-4fac-ad5b-da8ad8,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Alteration,4,2017-04-28 00:00:00,2017-04-30 00:00:00,completed,Alteration for FIX-89E03E,Vendor,2025-04-16 12:49:42,1933.86
5cfb8328-8070-41dd-a90d-7574a1,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Repair,3,2017-05-28 00:00:00,2017-05-29 00:00:00,in_progress,Repair for FIX-89E03E,Vendor,2025-04-16 12:49:42,
5bf3f258-aba9-4749-8ec0-623c2a,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Repair,3,2017-08-26 00:00:00,2017-08-29 00:00:00,completed,Repair for FIX-89E03E,Vendor,2025-04-16 12:49:42,1143.0
7d7a839a-a860-42c2-ac38-8b2bb7,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Maintenance,1,2017-09-25 00:00:00,2017-09-27 00:00:00,in_progress,Maintenance for FIX-89E03E,Internal Team,2025-04-16 12:49:42,
a6a934a2-afef-4c50-9b7d-7078ec,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Alteration,4,2018-09-25 00:00:00,2018-09-27 00:00:00,in_progress,Alteration for FIX-89E03E,Vendor,2025-04-16 12:49:42,
d1298c1f-674b-4e33-8ce7-278055,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Inspection,2,2019-09-25 00:00:00,2019-09-27 00:00:00,completed,Inspection for FIX-89E03E,Internal Team,2025-04-16 12:49:42,2188.38
18818f94-0275-4524-9cdd-ec06fd,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Repair,3,2019-10-25 00:00:00,2019-10-26 00:00:00,in_progress,Repair for FIX-89E03E,Vendor,2025-04-16 12:49:42,
14e0026e-5a2b-41dd-a589-56a19f,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Alteration,4,2020-04-22 00:00:00,2020-04-25 00:00:00,completed,Alteration for FIX-89E03E,Contractor,2025-04-16 12:49:42,3410.28
cac1aa19-b793-4e2a-bb37-5d3085,SYS-1D3407DB-F-13083-A-13BC7,FIX-89E03E Repair,3,2020-06-21 00:00:00,2020-06-22 00:00:00,completed,Repair for FIX-89E03E,Internal Team,2025-04-16 12:49:42,2830.72
d2df8fb6-f4e9-4adf-bcf3-dcf326,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Commissioning,1,2017-11-14 00:00:00,2017-11-15 00:00:00,completed,Initial commissioning and calibration of FIX-A2FA2F,Contractor,2025-04-16 12:49:42,2637.68
9d8f24c4-884d-4bf8-be83-400df9,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Inspection,2,2018-02-12 00:00:00,2018-02-13 00:00:00,in_progress,Inspection for FIX-A2FA2F,Internal Team,2025-04-16 12:49:42,
1d80392e-8b42-4d3f-868f-6114de,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Inspection,2,2018-05-13 00:00:00,2018-05-16 00:00:00,scheduled,Inspection for FIX-A2FA2F,Vendor,2025-04-16 12:49:42,
8586860f-9a5c-49df-8ff2-6c2fce,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Repair,3,2018-06-12 00:00:00,2018-06-14 00:00:00,in_progress,Repair for FIX-A2FA2F,Vendor,2025-04-16 12:49:42,
2705ef69-46e1-4656-9f1f-dccafe,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Maintenance,1,2018-12-09 00:00:00,2018-12-10 00:00:00,completed,Maintenance for FIX-A2FA2F,Vendor,2025-04-16 12:49:42,4714.35
2bba7224-b3c9-464d-bc46-a5b66c,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Repair,3,2019-01-08 00:00:00,2019-01-11 00:00:00,completed,Repair for FIX-A2FA2F,Contractor,2025-04-16 12:49:42,3724.28
0ce61fbb-6620-4f1f-a169-30d2f7,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Alteration,4,2019-04-08 00:00:00,2019-04-11 00:00:00,completed,Alteration for FIX-A2FA2F,Vendor,2025-04-16 12:49:42,1535.78
bff31625-c5de-495f-904f-b07f9b,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Inspection,2,2020-04-07 00:00:00,2020-04-10 00:00:00,in_progress,Inspection for FIX-A2FA2F,Internal Team,2025-04-16 12:49:42,
1bc62c77-5bce-464b-9ab4-404db1,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Maintenance,1,2020-07-06 00:00:00,2020-07-09 00:00:00,completed,Maintenance for FIX-A2FA2F,Vendor,2025-04-16 12:49:42,2463.92
be2d0fc4-7e74-4b2d-a515-c48bd3,SYS-1D3407DB-F-13083-A-2D51A,FIX-A2FA2F Repair,3,2020-09-04 00:00:00,2020-09-07 00:00:00,in_progress,Repair for FIX-A2FA2F,Contractor,2025-04-16 12:49:42,
faeb176b-c654-47ae-aa8c-72f622,SYS-1D3407DB-F-13083-A-F8899,FIX-637A95 Commissioning,1,2017-08-28 00:00:00,2017-08-29 00:00:00,completed,Initial commissioning and calibration of FIX-637A95,Contractor,2025-04-16 12:49:42,2990.62
8f16f381-c342-470b-9bea-73a4d1,SYS-1D3407DB-F-13083-A-F8899,FIX-637A95 Repair,3,2017-09-27 00:00:00,2017-09-28 00:00:00,completed,Repair for FIX-637A95,Contractor,2025-04-16 12:49:42,533.75
1222a810-ca23-4b48-93e9-5da660,SYS-1D3407DB-F-13083-A-F8899,FIX-637A95 Alteration,4,2017-11-26 00:00:00,2017-11-27 00:00:00,in_progress,Alteration for FIX-637A95,Contractor,2025-04-16 12:49:42,
147ef060-401d-46a2-8886-0ef899,SYS-1D3407DB-F-13083-A-F8899,FIX-637A95 Alteration,4,2018-01-25 00:00:00,2018-01-28 00:00:00,completed,Alteration for FIX-637A95,Contractor,2025-04-16 12:49:42,1587.12
